app_id,name,release_date,is_free,languages,type,price_final,price_initial,price_currency,price_final_formatted,price_discount_percent,price_initial_formatted,price_recurring_sub,price_recurring_sub_desc,full_audio_support,has_recurring_subscription,has_discount,language_count
543980,Zombie Exodus: Safe Haven,2016-10-28,False,English,game,779.0,779.0,EUR,"7,79€",0.0,,,,False,False,False,1
543990,Zombie Exodus: Safe Haven Demo,2016-10-28,True,English,demo,,,,,,,,,False,False,False,1
544000,Dream UniVRse,2018-08-23,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,False,False,False,1
544010,Dream UniVRse Demo Demo,2016-10-18,True,English,demo,,,,,,,,,False,False,False,1
544130,Whack-a-Vote: Hammering the Polls,2016-11-02,True,English,game,,,,,,,,,True,False,False,1
544140,Murder Mystery Adventure,2016-10-25,False,"English, French, Italian, German, Spanish - Spain, Portuguese - Portugal, Portuguese - Brazil",game,399.0,399.0,EUR,"3,99€",0.0,,,,False,False,False,7
544180,Orbox C,2016-12-28,False,English,game,99.0,99.0,EUR,"0,99€",0.0,,,,False,False,False,1
544220,Damage: Sadistic Butchering of Humanity,2016-12-11,False,English,game,420.0,420.0,EUR,"4,20€",0.0,,,,False,False,False,1
544300,Memory of a Broken Dimension,,False,English,game,,,,,,,,,False,False,False,1
544310,Jumps,2017-03-31,False,English,game,689.0,689.0,EUR,"6,89€",0.0,,,,False,False,False,1
544330,Snake Pass,2017-03-28,False,"English, French, Italian, German, Spanish - Spain",game,1999.0,1999.0,EUR,"19,99€",0.0,,,,False,False,False,5
544360,Project Amaranth,,False,English,game,,,,,,,,,False,False,False,1
544370,Dead Hand Drive,2017-09-03,False,English,game,399.0,399.0,EUR,"3,99€",0.0,,,,True,False,False,1
544380,Tesla: The Weather Man,2018-05-16,False,English,game,239.0,239.0,EUR,"2,39€",0.0,,,,True,False,False,1
544390,NITE Team 4 - Military Hacking Division,2019-02-26,False,English,game,1950.0,1950.0,EUR,"19,50€",0.0,,,,True,False,False,1
544400,GUNGUNGUN,2017-04-14,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,True,False,False,1
544410,Potioneer: The VR Gardening Simulator,2016-10-20,False,English,game,819.0,819.0,EUR,"8,19€",0.0,,,,False,False,False,1
544420,VRCapture,2016-11-03,True,"English, French, Russian, Simplified Chinese, Traditional Chinese",game,,,,,,,,,True,False,False,5
544430,VR Retreat Demo,2016-11-07,True,English,demo,,,,,,,,,True,False,False,1
544440,Next Stop 2,2016-11-06,False,"English, French, German, Russian, Japanese",game,699.0,699.0,EUR,"6,99€",0.0,,,,False,False,False,5
544470,Prisma & the Masquerade Menace,,False,"English, Spanish - Spain",game,,,,,,,,,False,False,False,2
544480,Draft Day Sports: Pro Basketball 2017,2016-11-17,False,English,game,399.0,399.0,EUR,"3,99€",0.0,,,,False,False,False,1
544520,The Puppet Master,2016-10-21,True,English,game,,,,,,,,,False,False,False,1
544530,Escape Bloody Mary,2016-10-25,False,English,game,329.0,329.0,EUR,"3,29€",0.0,,,,True,False,False,1
544540,The Fastest Fist,2016-11-09,False,English,game,999.0,999.0,EUR,"9,99€",0.0,,,,True,False,False,1
544550,Stationeers,2017-12-12,False,"English, German, Russian, French, Spanish - Spain, Polish, Portuguese - Portugal, Korean, Simplified Chinese, Traditional Chinese, Italian, Czech, Japanese, Portuguese - Brazil, Danish, Finnish",game,3399.0,3399.0,EUR,"33,99€",0.0,,,,True,False,False,16
544580,BULLET SOUL,2017-04-06,False,"English, Japanese",game,1499.0,1499.0,EUR,"14,99€",0.0,,,,True,False,False,2
544590,Death Dojo,2016-11-08,True,English,game,,,,,,,,,False,False,False,1
544600,Delicious - Emily's Christmas Carol,2016-11-04,False,"English, French, Italian, German, Spanish - Spain, Dutch, Japanese, Korean, Russian, Simplified Chinese, Swedish, Thai, Traditional Chinese, Polish",game,1950.0,1950.0,EUR,"19,50€",0.0,,,,False,False,False,14
544610,Battlestar Galactica Deadlock,2017-08-31,False,"English, French, German, Spanish - Spain, Russian",game,,,,,,,,,True,False,False,5
544630,River City Melee : Battle Royal Special,2017-09-28,False,"English, Japanese, Korean, Simplified Chinese, Traditional Chinese",game,1999.0,1999.0,EUR,"19,99€",0.0,,,,False,False,False,5
544650,Sacred Almanac Traces of Greed,2016-12-07,False,"English, Russian, French, German, Portuguese - Brazil, Korean, Polish, Japanese, Spanish - Spain, Italian",game,499.0,499.0,EUR,"4,99€",0.0,,,,False,False,False,10
544680,Holy Avenger,2017-11-15,False,"English, Portuguese - Brazil",game,99.0,99.0,EUR,"0,99€",0.0,,,,False,False,False,2
544690,Kriaturaz - O Guardião das Lendas (Base),2023-03-18,False,Portuguese - Brazil,game,79.0,79.0,EUR,"0,79€",0.0,,,,False,False,False,1
544700,Lost Lands: Dark Overlord Demo,2016-11-03,True,"English, French, Italian, German, Spanish - Spain, Dutch, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Ukrainian",demo,,,,,,,,,True,False,False,12
544710,Delicious - Emily's New Beginning,2016-11-24,False,"English, French, Italian, German, Spanish - Spain, Dutch, Portuguese - Brazil",game,1950.0,1950.0,EUR,"19,50€",0.0,,,,False,False,False,7
544730,Catan Universe,2017-04-25,True,"English, German, French, Spanish - Spain, Dutch",game,,,,,,,,,False,False,False,5
544750,SOULCALIBUR VI,2018-10-18,False,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Traditional Chinese, Spanish - Latin America",game,5999.0,5999.0,EUR,"59,99€",0.0,,,,True,False,False,11
544790,Happy Empire - A Bouquet for the Princess,2018-01-14,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,True,False,False,1
544800,Driftwatch VR,2016-12-01,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,False,False,False,1
544810,KARDS - The WW2 Card Game,2020-04-15,True,"English, French, German, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Italian, Spanish - Spain, Portuguese - Portugal, Spanish - Latin America, Traditional Chinese, Korean, Japanese",game,,,,,,,,,True,False,False,14
544820,21 Steps to Soul,2016-10-24,False,"English, Russian, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Romanian, Simplified Chinese, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian",game,799.0,799.0,EUR,"7,99€",0.0,,,,False,False,False,27
544840,Children of Orc,2016-12-20,True,English,game,,,,,,,,,False,False,False,1
544870,Blood Ties,2016-10-21,False,English,game,329.0,329.0,EUR,"3,29€",0.0,,,,False,False,False,1
544880,Limelight VR,2016-11-25,False,English,game,799.0,799.0,EUR,"7,99€",0.0,,,,True,False,False,1
544920,Darwin Project,2020-01-13,True,"English, French, Italian, German, Spanish - Spain, Korean, Polish, Russian, Japanese",game,,,,,,,,,True,False,False,9
544970,Milkmaid of the Milky Way,2017-01-04,False,"English, French, Norwegian",game,599.0,599.0,EUR,"5,99€",0.0,,,,False,False,False,3
544990,NOBUNAGA'S AMBITION,2016-12-13,False,Japanese,game,1299.0,1299.0,EUR,"12,99€",0.0,,,,False,False,False,1
545000,Aoki Ookami to Shiroki Mejika,2016-12-13,False,Japanese,game,1299.0,1299.0,EUR,"12,99€",0.0,,,,False,False,False,1
545010,Ishin no Arashi,2017-03-21,False,Japanese,game,1299.0,1299.0,EUR,"12,99€",0.0,,,,False,False,False,1
545030,NSFW ~ Not a Simulator For Working,2016-10-28,False,English,game,299.0,299.0,EUR,"2,99€",0.0,,,,False,False,False,1
545040,Feather,2019-04-05,False,"English, French, Italian, German, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Korean, Dutch, Spanish - Latin America, Japanese",game,975.0,975.0,EUR,"9,75€",0.0,,,,False,False,False,12
545050,Badiya: Desert Survival,2016-11-11,False,"English, Arabic",game,1679.0,1679.0,EUR,"16,79€",0.0,,,,False,False,False,2
545060,BULLET SOUL INFINITE BURST,2017-07-31,False,"English, Japanese",game,1499.0,1499.0,EUR,"14,99€",0.0,,,,True,False,False,2
545110,Driver Booster 4 for Steam,2016-11-07,True,"English, French, Italian, German, Spanish - Spain, Danish, Russian, Bulgarian, Hungarian, Turkish, Greek, Czech, Japanese, Polish, Thai, Swedish, Romanian, Finnish, Dutch, Portuguese - Portugal, Portuguese - Brazil, Korean, Ukrainian, Norwegian, Simplified Chinese, Traditional Chinese, Arabic",game,,,,,,,,,False,False,False,27
545130,Pro Basketball Manager 2017,2017-01-19,False,"English, French, Spanish - Spain, Turkish",game,1999.0,1999.0,EUR,"19,99€",0.0,,,,True,False,False,4
545150,Beastiarium,2016-12-05,False,"English, Russian, French, German, Portuguese - Brazil, Spanish - Spain, Simplified Chinese, Turkish",game,999.0,999.0,EUR,"9,99€",0.0,,,,True,False,False,8
545180,Muffled Warfare - Echolocation Shooter,2018-04-27,False,English,game,819.0,819.0,EUR,"8,19€",0.0,,,,False,False,False,1
545200,Super Blackjack Battle 2 Turbo Edition - The Card Warriors,2017-03-03,False,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Turkish",game,119.0,1199.0,EUR,"1,19€",90.0,"11,99€",,,True,False,True,10
545270,NBA Playgrounds,2017-05-08,False,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian",game,,,,,,,,,True,False,False,7
545330,AL･FINE,2016-11-11,False,"English, Japanese",game,1479.0,1479.0,EUR,"14,79€",0.0,,,,False,False,False,2
545340,Companion,2017-03-31,False,"English, Traditional Chinese",game,975.0,975.0,EUR,"9,75€",0.0,,,,True,False,False,2
545400,Natural - Beyond Nature -,2016-12-12,False,"English, German",game,999.0,999.0,EUR,"9,99€",0.0,,,,False,False,False,2
545410,A Trip to Yugoslavia: Director's Cut,2017-02-22,False,"English, Polish",game,99.0,99.0,EUR,"0,99€",0.0,,,,False,False,False,2
545430,Bedfellows FRENZY,2017-02-22,False,English,game,399.0,399.0,EUR,"3,99€",0.0,,,,True,False,False,1
545450,Hollow Bliss,,False,English,game,,,,,,,,,True,False,False,1
545470,Hover Hazard,2016-10-21,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,False,False,False,1
545490,Akuya,2016-12-15,False,English,game,199.0,199.0,EUR,"1,99€",0.0,,,,True,False,False,1
545540,The Infectious Madness of Doctor Dekker,2017-05-19,False,English,game,899.0,899.0,EUR,"8,99€",0.0,,,,True,False,False,1
545550,Harvester of the dead,,False,"English, French, Italian, German, Spanish - Spain, Japanese, Portuguese - Portugal",game,,,,,,,,,True,False,False,7
545570,PHAT PHROG,2016-10-27,False,English,game,199.0,199.0,EUR,"1,99€",0.0,,,,False,False,False,1
545580,"GO AWAY, THERE'S KUMIS OVER THERE!",2016-10-28,False,English,game,99.0,99.0,EUR,"0,99€",0.0,,,,True,False,False,1
545590,Button Tales,2016-12-22,False,"English, German, Russian",game,1079.0,1079.0,EUR,"10,79€",0.0,,,,False,False,False,3
545600,Vigilantes,2018-10-03,False,English,game,1399.0,1399.0,EUR,"13,99€",0.0,,,,False,False,False,1
545620,Anamorphine,2018-07-31,False,"English, French, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Portugal, Portuguese - Brazil, Russian, Simplified Chinese",game,1679.0,1679.0,EUR,"16,79€",0.0,,,,True,False,False,11
545640,Shiver: Poltergeist Collector's Edition,2016-10-28,False,English,game,999.0,999.0,EUR,"9,99€",0.0,,,,True,False,False,1
545660,Roofbot,2017-02-17,False,"English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Korean, Portuguese - Portugal, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese",game,499.0,499.0,EUR,"4,99€",0.0,,,,False,False,False,13
545670,Parallyzed,2017-04-19,False,"English, French, German, Arabic, Japanese, Korean, Russian, Simplified Chinese, Italian, Spanish - Spain",game,399.0,399.0,EUR,"3,99€",0.0,,,,True,False,False,10
545690,VOI,2016-11-07,False,English,game,99.0,99.0,EUR,"0,99€",0.0,,,,True,False,False,1
545700,The Land of Dasthir,2017-01-09,False,English,game,199.0,199.0,EUR,"1,99€",0.0,,,,False,False,False,1
545720,Nother: an indie souls-like,2016-12-13,False,English,game,79.0,79.0,EUR,"0,79€",0.0,,,,False,False,False,1
545750,Rise High,2017-12-17,False,English,game,199.0,199.0,EUR,"1,99€",0.0,,,,False,False,False,1
545800,Ghostdream,2016-10-24,False,English,game,89.0,599.0,EUR,"0,89€",85.0,"5,99€",,,True,False,True,1
545810,Powargrid Demo,2017-05-30,True,English,demo,,,,,,,,,False,False,False,1
545820,Wanderland,2016-12-20,True,"English, Russian, French, German, Spanish - Spain, Portuguese - Brazil, Simplified Chinese, Czech, Norwegian",game,,,,,,,,,True,False,False,9
545830,Princess of Tavern Collector's Edition,2017-10-23,False,"English, French, Italian, German, Spanish - Spain, Russian, Danish, Korean, Portuguese - Brazil",game,999.0,999.0,EUR,"9,99€",0.0,,,,False,False,False,9
545840,Convicted Galaxy,2017-02-09,False,English,game,1249.0,1249.0,EUR,"12,49€",0.0,,,,False,False,False,1
545850,Shady Brook - A Dark Mystery Text Adventure,2016-10-24,False,English,game,239.0,239.0,EUR,"2,39€",0.0,,,,False,False,False,1
545860,Luke Sidewalker,2016-12-05,True,English,game,,,,,,,,,True,False,False,1
545880,Super Gear Quest,2020-05-05,False,English,game,1479.0,1479.0,EUR,"14,79€",0.0,,,,False,False,False,1
545890,Breaking Wheel,2017-04-03,False,"English, French, German, Spanish - Spain, Korean, Norwegian, Russian",game,499.0,499.0,EUR,"4,99€",0.0,,,,False,False,False,7
545910,Redemption Cemetery: Bitter Frost Collector's Edition,2016-10-26,False,English,game,999.0,999.0,EUR,"9,99€",0.0,,,,True,False,False,1
545920,Hunting Unlimited 4,2016-11-03,False,English,game,999.0,999.0,EUR,"9,99€",0.0,,,,True,False,False,1
545930,Hunting Unlimited 2011,2016-10-25,False,English,game,999.0,999.0,EUR,"9,99€",0.0,,,,True,False,False,1
545940,Hunting Unlimited 2009,2016-11-03,False,English,game,999.0,999.0,EUR,"9,99€",0.0,,,,True,False,False,1
545960,Wild Animals - Animated Jigsaws,2016-11-07,False,"English, Japanese",game,999.0,999.0,EUR,"9,99€",0.0,,,,False,False,False,2
545980,Voodoo Vince: Remastered,2017-04-17,False,"English, French, German, Spanish - Spain",game,1499.0,1499.0,EUR,"14,99€",0.0,,,,True,False,False,4
546030,Fatal Gem VR(The First Match-3 VR Game),2016-11-23,False,English,game,299.0,299.0,EUR,"2,99€",0.0,,,,True,False,False,1
546040,Ancient Code VR( The Fantasy Egypt Journey),2018-01-31,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,False,False,False,1
546050,Puyo Puyo™Tetris®,2018-02-27,False,English,game,1999.0,1999.0,EUR,"19,99€",0.0,,,,True,False,False,1
546070,Flower Design,2017-03-17,False,"English, Simplified Chinese",game,99.0,99.0,EUR,"0,99€",0.0,,,,True,False,False,2
546080,Coffin of Ashes,2016-12-08,False,"English, Japanese, Simplified Chinese, Traditional Chinese, Russian, Spanish - Latin America",game,689.0,689.0,EUR,"6,89€",0.0,,,,False,False,False,6
546090,Trip to Vinelands,2016-10-21,False,"English, French, Italian, German, Spanish - Spain, Bulgarian, Simplified Chinese, Traditional Chinese, Korean, Danish, Spanish - Latin America, Finnish, Greek, Dutch, Hungarian, Japanese, Norwegian, Polish, Portuguese - Brazil, Portuguese - Portugal, Romanian, Russian, Swedish, Thai, Czech, Turkish, Ukrainian, Vietnamese, Arabic, Afrikaans, Albanian, Amharic, Armenian, Assamese, Azerbaijani, Basque, Bangla, Belarusian, Bosnian, Kannada, Catalan, Kazakh, Cherokee, Sinhala, Konkani, Croatian, Dari, Slovak, Slovenian, Estonian, Filipino, Galician, Welsh, Georgian, Gujarati, Hausa, Hebrew, Hindi, Igbo, Indonesian, Yoruba, Irish, Icelandic, Khmer, Latvian, Lithuanian, Luxembourgish, Macedonian, Malayalam, Malay, Maltese, Maori, Marathi, Mongolian, Nepali, Odia, Punjabi (Gurmukhi), Punjabi (Shahmukhi), Persian, K'iche', Kinyarwanda, Kyrgyz, Quechua, Sotho, Sindhi, Sorani, Swahili, Serbian, Tajik, Tigrinya, Tswana, Turkmen, Tatar, Tamil, Telugu, Uyghur, Wolof, Urdu, Uzbek, Valencian, Xhosa, Zulu, Scots",game,99.0,99.0,EUR,"0,99€",0.0,,,,True,False,False,103
546100,BOTOLO,2016-12-15,False,English,game,1499.0,1499.0,EUR,"14,99€",0.0,,,,False,False,False,1
546110,画境(Picturesque) VR,2016-12-19,False,"English, Simplified Chinese",game,499.0,499.0,EUR,"4,99€",0.0,,,,True,False,False,2
546120,Pursuit of Power® 2 : The Chaos Dimension,2022-10-26,False,English,game,487.0,975.0,EUR,"4,87€",50.0,"9,75€",,,True,False,True,1
546150,Primordian,2018-01-19,False,English,game,1679.0,1679.0,EUR,"16,79€",0.0,,,,True,False,False,1
546160,Ladybug Quest,2019-02-11,False,"English, French, Italian, German, Spanish - Spain, Russian, Simplified Chinese",game,1579.0,1579.0,EUR,"15,79€",0.0,,,,True,False,False,7
546170,Gem Forge,2016-11-01,False,"English, Russian, German",game,99.0,99.0,EUR,"0,99€",0.0,,,,False,False,False,3
546180,Starry Nights : Helix,2016-11-23,False,"English, Japanese, Korean",game,399.0,399.0,EUR,"3,99€",0.0,,,,False,False,False,3
546200,Gnomes Garden 3: The thief of castles,2016-12-22,False,"English, French, German, Russian",game,74.0,499.0,EUR,"0,74€",85.0,"4,99€",,,True,False,True,4
546210,Unforgiven VR,2017-02-23,False,English,game,199.0,199.0,EUR,"1,99€",0.0,,,,True,False,False,1
546220,Red Comrades 3: Return of Alaska. Reloaded,2017-11-07,False,"English, Russian",game,499.0,499.0,EUR,"4,99€",0.0,,,,True,False,False,2
546230,Xenus 2. White gold.,2016-11-30,False,"English, Russian",game,1199.0,1199.0,EUR,"11,99€",0.0,,,,True,False,False,2
546240,The Journey,2016-11-01,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,True,False,False,1
546330,SPACE MOUSE 35th Anniversary edition,2016-11-08,False,"English, Japanese",game,499.0,499.0,EUR,"4,99€",0.0,,,,False,False,False,2
546340,"Dynamic Very, Very, Hard game!!",2016-11-11,False,English,game,975.0,975.0,EUR,"9,75€",0.0,,,,False,False,False,1
546350,Craft Keep VR,2017-04-21,False,English,game,1499.0,1499.0,EUR,"14,99€",0.0,,,,True,False,False,1
546390,Brief Karate Foolish,2016-11-18,True,"Japanese, English",game,,,,,,,,,True,False,False,2
546400,Cavern Escape Extremely Hard game!!!,2017-02-20,False,English,game,975.0,975.0,EUR,"9,75€",0.0,,,,False,False,False,1
546410,Grab the Bottle,2017-05-22,False,"English, Japanese, Simplified Chinese, Finnish",game,299.0,299.0,EUR,"2,99€",0.0,,,,True,False,False,4
546430,Pathway,2019-04-11,False,"English, German, French, Japanese, Simplified Chinese",game,1399.0,1399.0,EUR,"13,99€",0.0,,,,True,False,False,5
546440,Sluggish Morss: Days of the Purple Sun,2016-10-21,False,English,game,99.0,99.0,EUR,"0,99€",0.0,,,,False,False,False,1
546460,Baezult 2,2017-02-06,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,False,False,False,1
546490,Heart and Seoul,2016-11-01,False,"English, Simplified Chinese",game,299.0,299.0,EUR,"2,99€",0.0,,,,False,False,False,2
546500,Tank it!,,False,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese",game,,,,,,,,,True,False,False,10
546550,Snowball!,2016-12-16,False,"English, French, Italian, German, Spanish - Spain, Japanese, Portuguese - Brazil, Russian, Simplified Chinese",game,149.0,299.0,EUR,"1,49€",50.0,"2,99€",,,False,False,True,9
546560,Half-Life: Alyx,2020-03-23,False,"English, French, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Italian, Czech, Hungarian, Polish, Portuguese - Portugal, Portuguese - Brazil, Ukrainian, Vietnamese, Bulgarian, Greek, Danish, Dutch, Norwegian, Romanian, Thai, Turkish, Finnish, Swedish",game,5899.0,5899.0,EUR,"58,99€",0.0,,,,True,False,False,28
546600,Vanguards,2016-10-28,True,English,game,,,,,,,,,False,False,False,1
546610,Acro Storm,2016-12-28,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,True,False,False,1
546650,Beat Boxer,2016-11-22,False,English,game,899.0,899.0,EUR,"8,99€",0.0,,,,False,False,False,1
546660,Operation Breakout,2016-10-28,False,English,game,899.0,899.0,EUR,"8,99€",0.0,,,,True,False,False,1
546670,Xark,,False,English,game,,,,,,,,,False,False,False,1
546700,The Butterfly Sign,2016-12-13,False,"English, French, German, Russian, Spanish - Spain",game,499.0,499.0,EUR,"4,99€",0.0,,,,True,False,False,5
546780,Anomalies,2016-10-28,False,"English, German",game,319.0,399.0,EUR,"3,19€",20.0,"3,99€",,,False,False,True,2
546790,Comit the Astrodian,2016-11-15,False,English,game,99.0,99.0,EUR,"0,99€",0.0,,,,False,False,False,1
546800,Tower in the Sky : Tactics Edition,2017-05-01,False,English,game,999.0,999.0,EUR,"9,99€",0.0,,,,True,False,False,1
546820,Pony World 2,2017-04-07,False,English,game,299.0,299.0,EUR,"2,99€",0.0,,,,False,False,False,1
546870,Merchants & Mercenaries,2016-11-11,False,English,game,79.0,79.0,EUR,"0,79€",0.0,,,,True,False,False,1
546900,Fear Effect Sedna,2018-03-06,False,"English, French, German",game,199.0,1999.0,EUR,"1,99€",90.0,"19,99€",,,True,False,True,3
546930,Machine Hunt,2017-05-15,False,English,game,99.0,99.0,EUR,"0,99€",0.0,,,,True,False,False,1
546940,Happy Empire 2 – The Lost Relic,,False,English,game,,,,,,,,,True,False,False,1
546960,Mechatroniks Attack,2016-12-01,False,English,game,99.0,99.0,EUR,"0,99€",0.0,,,,False,False,False,1
546980,Midnight Carnival,2016-11-22,False,English,game,199.0,199.0,EUR,"1,99€",0.0,,,,False,False,False,1
546990,Town of Night,2016-11-17,False,English,game,199.0,199.0,EUR,"1,99€",0.0,,,,False,False,False,1
547000,Septic Savages,2016-11-01,False,English,game,799.0,799.0,EUR,"7,99€",0.0,,,,True,False,False,1
547040,Above - VR,2016-11-01,False,"English, French, German, Spanish - Spain",game,399.0,399.0,EUR,"3,99€",0.0,,,,False,False,False,4
547050,RYB,2016-11-17,True,English,game,,,,,,,,,False,False,False,1
547090,Halloween Mysteries,2016-12-05,False,"English, Russian, German, Simplified Chinese",game,499.0,499.0,EUR,"4,99€",0.0,,,,True,False,False,4
547130,The Hero,2019-09-26,False,English,game,399.0,399.0,EUR,"3,99€",0.0,,,,True,False,False,1
547140,Owari,2017-06-16,False,English,game,239.0,239.0,EUR,"2,39€",0.0,,,,False,False,False,1
547150,The Morgue Fissure Between Worlds,2017-03-30,False,English,game,99.0,99.0,EUR,"0,99€",0.0,,,,True,False,False,1
547160,Zukara,,False,English,game,,,,,,,,,True,False,False,1
547200,Boo Breakers: The Ghostening,2016-10-25,False,English,game,99.0,99.0,EUR,"0,99€",0.0,,,,False,False,False,1
547210,Sullen,2016-12-21,False,English,game,299.0,299.0,EUR,"2,99€",0.0,,,,False,False,False,1
547250,Oscar Mike VR,2016-12-01,False,English,game,1999.0,1999.0,EUR,"19,99€",0.0,,,,True,False,False,1
547260,Mausoleum of the Medusa,2016-10-27,True,English,game,,,,,,,,,False,False,False,1
547280,Calcflow,2016-11-10,True,English,game,,,,,,,,,True,False,False,1
547310,That's Mahjong!,2016-10-27,False,"English, Polish, Romanian, Russian, Serbian",game,79.0,79.0,EUR,"0,79€",0.0,,,,False,False,False,5
547340,LoveKami -Divinity Stage-,2016-12-15,False,"English, Simplified Chinese",game,1299.0,1299.0,EUR,"12,99€",0.0,,,,False,False,False,2
547360,BREAK ARTS II,2018-02-09,False,"English, Japanese, Korean, Simplified Chinese, Traditional Chinese",game,1499.0,1499.0,EUR,"14,99€",0.0,,,,False,False,False,5
547370,Dark War,,True,German,game,,,,,,,,,True,False,False,1
547390,Mosaic: Game of Gods,2016-10-31,False,"English, Russian",game,239.0,239.0,EUR,"2,39€",0.0,,,,False,False,False,2
547410,Peak Angle: Drift Online,2016-11-24,False,"English, Russian",game,1179.0,1179.0,EUR,"11,79€",0.0,,,,False,False,False,2
547440,7D Game （VR for VIVE）,2016-10-26,True,Simplified Chinese,game,,,,,,,,,False,False,False,1
547480,Carly and the Reaperman - Escape from the Underworld,2018-06-19,False,"English, Swedish, French, German, Spanish - Spain, Simplified Chinese, Japanese, Korean, Portuguese - Brazil, Russian",game,1679.0,1679.0,EUR,"16,79€",0.0,,,,True,False,False,10
547490,Shadow Tactics: Blades of the Shogun Demo,2016-11-21,True,,demo,,,,,,,,,False,False,False,0
547520,Rapture - World Conquest,2017-07-31,True,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese",game,,,,,,,,,False,False,False,9
547540,panGEMic,2016-12-28,True,English,game,,,,,,,,,False,False,False,1
547550,Grab the Bottle Demo,2016-10-25,True,English,demo,,,,,,,,,True,False,False,1
547590,Pinball FX2 VR,2016-11-29,False,"English, French, Italian, German, Spanish - Spain",game,1499.0,1499.0,EUR,"14,99€",0.0,,,,True,False,False,5
547610,The Uncertain: Episode 1 - The Last Quiet Day Demo,2016-11-10,True,"English, German, Spanish - Spain, Portuguese - Brazil, Russian",demo,,,,,,,,,True,False,False,5
547670,Musical Range,2024-04-02,False,English,game,975.0,975.0,EUR,"9,75€",0.0,,,,False,False,False,1
547680,Guild Quest,2017-01-26,True,English,game,,,,,,,,,False,False,False,1
547710,Darkness Ahead,2016-11-02,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,False,False,False,1
547730,Izanami's Dream Battle,2016-10-30,False,English,game,99.0,99.0,EUR,"0,99€",0.0,,,,False,False,False,1
547740,Across,2016-11-04,False,English,game,799.0,799.0,EUR,"7,99€",0.0,,,,True,False,False,1
547750,Endless Night - Alpha,2016-12-05,True,English,game,,,,,,,,,True,False,False,1
547820,Kitten Squad,2017-01-04,True,"English, German",game,,,,,,,,,False,False,False,2
547840,Interfectorem,2016-11-04,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,False,False,False,1
547850,Trump Simulator VR,2016-10-27,False,English,game,99.0,99.0,EUR,"0,99€",0.0,,,,True,False,False,1
547870,Clown2Beat,2016-10-26,True,English,game,,,,,,,,,True,False,False,1
547880,Alien Invasion Tower Defense,2016-10-27,False,English,game,199.0,199.0,EUR,"1,99€",0.0,,,,False,False,False,1
547900,Front Office Football Eight,2016-11-23,False,English,game,1950.0,1950.0,EUR,"19,50€",0.0,,,,False,False,False,1
547910,The Survey,2016-10-27,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,True,False,False,1
547920,Our Darkest Night,2016-12-15,False,English,game,79.0,79.0,EUR,"0,79€",0.0,,,,False,False,False,1
547930,Precursors,2017-02-03,False,English,game,1199.0,1199.0,EUR,"11,99€",0.0,,,,False,False,False,1
547960,Space Beret,2016-10-25,False,English,game,49.0,99.0,EUR,"0,49€",51.0,"0,99€",,,False,False,True,1
547970,Celestial Breach,2017-10-13,False,English,game,999.0,999.0,EUR,"9,99€",0.0,,,,True,False,False,1
547980,Equin: The Lantern,2016-10-27,False,English,game,399.0,399.0,EUR,"3,99€",0.0,,,,False,False,False,1
547990,Congresswolf,2016-10-28,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,False,False,False,1
548000,Congresswolf Demo,2016-10-28,True,English,demo,,,,,,,,,False,False,False,1
548020,Warmada,2016-11-07,False,English,game,499.0,499.0,EUR,"4,99€",0.0,,,,True,False,False,1
548050,Runes,2016-11-24,False,English,game,49.0,99.0,EUR,"0,49€",51.0,"0,99€",,,False,False,True,1
